91,101,105,118,115
91,99,93,109,112
98,102,97,107,112
102,100,91,100,102
101,91,85,87,94
101,98,87,85,99
103,107,89,87,109
98,103,86,96,109
90,91,83,95,124
90,89,84,90,115
93,90,87,88,106
92,91,93,92,99
69,71,62,102,73
62,61,60,96,57
56,57,55,68,55
53,53,49,48,50
53,53,48,36,41
43,40,55,33,38
36,33,52,31,38
35,32,36,33,43
36,32,34,38,41
41,36,35,39,40
46,40,39,46,43
48,43,42,41,45
49,50,44,36,44
63,69,46,44,43
79,81,54,69,53
83,76,67,83,67
79,77,77,81,78
83,82,80,77,79
90,87,82,76,84
89,84,91,77,95
92,89,101,79,96
93,83,100,81,99
80,72,90,80,89
73,70,78,75,74
66,64,72,77,73
66,59,72,84,66
62,58,68,78,64
64,61,67,75,63
73,63,75,71,63
73,65,77,70,75
70,61,73,77,75
75,67,72,74,75
73,74,74,71,77
76,73,73,72,79
80,74,76,72,83
80,76,77,73,81
81,77,69,73,75
77,70,54,66,63
66,62,50,61,55
51,49,45,55,51
47,42,33,50,31
39,33,29,44,29
32,30,29,35,30
31,28,30,32,30
30,30,29,31,30
30,28,31,32,29
40,52,30,37,27
86,82,55,38,74
82,78,80,49,81
84,78,81,49,88
85,76,85,53,96
80,82,38,50,67
53,76,23,37,55
47,54,24,30,43
25,31,26,26,32
28,21,37,25,41
26,18,34,24,38
27,25,39,26,37
27,28,45,28,39
24,24,30,27,35
24,22,24,33,26
27,24,25,34,29
36,34,34,35,37
53,53,47,45,51
61,60,60,51,62
63,61,62,53,65
64,62,63,59,64
63,62,63,59,66
68,64,69,61,77
85,79,89,66,96
90,83,93,74,89
86,82,90,85,89
86,80,91,83,92
90,82,90,86,91
89,86,88,87,91
89,84,82,90,91
90,87,81,98,87
88,82,79,101,85
86,78,79,99,83
83,75,81,91,70
75,71,80,81,65
68,69,70,84,65
63,59,64,75,63
60,56,58,68,55
43,40,45,43,50
34,29,35,28,41
30,28,30,29,42
30,27,27,30,37
30,28,25,30,30
32,28,26,30,31
32,29,26,31,42
32,29,26,31,48
33,31,32,29,38
45,27,37,28,44
53,38,44,40,52
53,41,48,48,61
54,43,53,49,61
59,50,57,62,72
69,58,62,84,75
70,63,71,105,70
70,64,68,95,76
87,82,64,96,75
96,92,81,93,74
95,93,96,89,87
91,89,90,96,88
90,90,89,99,94
92,85,99,92,101
93,85,102,94,104
92,86,98,89,99
88,83,93,92,97
95,86,95,88,98
99,90,99,92,109
106,103,105,107,111
102,97,103,108,111
101,92,97,104,105
103,93,97,109,105
105,94,100,115,110
110,94,104,123,114
114,99,108,137,118
127,109,113,143,120
134,114,119,152,124
139,129,125,143,130
140,138,124,140,134
143,138,124,138,134
147,143,130,143,129
147,145,134,143,132
145,143,135,144,129
147,142,132,142,130
143,140,127,129,132
138,138,130,132,142
142,139,132,138,149
150,140,133,147,160
156,149,143,156,159
152,150,149,142,160
153,152,149,152,178
144,145,142,144,155
128,125,120,125,130
104,104,110,100,109
107,110,103,97,127
79,80,93,94,114
96,90,105,97,117
93,86,104,93,106
110,98,130,97,120
122,112,146,104,124
127,119,146,113,128
127,120,145,120,133
123,115,142,119,134
121,109,131,120,134
121,108,125,122,129
126,107,120,123,122
126,105,118,128,118
123,105,119,122,114
125,105,120,111,114
128,122,123,108,118
124,127,123,113,123
121,124,122,118,124
128,133,123,125,127
138,145,128,134,135
150,148,135,144,147
119,105,135,143,137
99,95,100,117,137
99,95,93,92,109
95,90,101,101,114
96,89,102,94,114
99,92,117,100,112
101,93,115,107,109
97,89,115,108,111
96,87,131,100,110
93,87,121,98,112
93,88,115,96,111
94,87,110,95,107
94,84,107,101,106
95,88,104,93,105
97,90,100,88,104
98,95,98,87,103
99,97,101,94,103
104,100,99,98,106
108,103,99,100,113
110,107,102,102,122
108,100,108,107,122
84,82,103,103,113
76,75,82,78,88
69,69,75,69,82
68,68,79,67,81
75,73,84,68,87
72,69,81,68,87
70,67,74,69,78
67,64,78,71,78
67,62,79,67,76
67,63,66,67,74
70,65,69,71,75
70,65,74,73,81
70,68,74,72,84
71,69,76,75,85
74,69,77,79,86
76,73,80,81,85
78,72,82,84,87
78,73,83,85,90
80,76,84,91,93
84,78,84,94,94
87,83,89,105,96
90,89,94,118,101
95,97,102,119,107
99,100,112,117,110
92,92,110,110,110
71,68,82,82,89
61,60,64,62,73
61,59,64,60,71
60,57,68,61,73
61,57,67,60,76
61,58,66,58,74
66,61,69,59,74
70,63,72,63,73
72,67,75,71,77
74,68,83,76,82
77,70,88,81,89
82,75,89,84,87
87,83,85,88,88
90,88,89,92,90
90,90,93,93,94
93,92,95,93,100
94,92,99,93,107
97,95,100,93,113
100,100,99,94,117
102,103,100,99,114
104,108,104,99,110
109,110,107,95,114
115,113,110,95,119
117,114,115,90,124
122,118,119,94,127
127,122,122,98,130
132,125,127,99,133
129,120,109,107,114
110,104,95,112,95
107,104,92,109,88
110,104,85,110,93
119,113,100,112,95
130,127,122,109,122
124,129,125,62,132
83,79,128,68,133
75,73,118,76,137
77,72,73,76,97
78,69,73,73,76
78,68,76,71,80
76,70,72,69,84
72,67,72,70,81
71,66,72,73,79
71,69,70,74,74
72,70,70,75,74
72,69,74,81,76
75,71,73,79,78
75,75,72,82,84
75,77,77,79,88
82,76,76,75,83
83,77,80,75,84
83,76,75,71,83
84,76,77,72,83
82,74,75,78,83
78,74,73,76,80
74,67,70,70,79
72,68,66,66,77
72,69,65,59,74
70,68,64,62,74
69,67,64,64,70
71,65,64,67,75
74,69,68,74,76
73,68,68,78,77
75,72,71,75,74
65,66,67,60,75
59,54,58,55,66
56,52,54,47,58
49,46,50,52,54
52,48,52,53,53
53,48,51,53,52
52,48,50,56,51
52,49,43,59,43
52,49,41,49,38
46,43,36,45,36
40,37,31,38,32
36,32,32,36,28
30,28,32,26,27
25,25,22,26,26
25,24,23,25,28
24,24,19,24,28
22,21,20,22,27
23,22,21,21,27
23,22,21,24,27
23,23,18,26,27
23,23,18,25,27
24,24,20,23,22
23,23,23,23,18
20,19,25,23,15
18,17,22,23,19
18,19,20,26,17
21,22,20,28,18
25,23,22,28,15
27,28,23,27,17
31,30,28,30,20
36,33,30,31,25
38,33,35,32,36
41,36,39,31,41
40,38,40,32,46
37,36,39,34,48
41,41,42,35,49
44,46,46,36,49
47,47,44,46,45
49,47,36,43,35
46,51,33,63,44
54,55,52,68,51
52,54,51,61,52
52,55,53,66,55
55,56,57,64,58
58,58,59,58,62
58,62,60,49,50
51,62,51,49,41
28,39,35,53,48
31,35,33,48,37
39,42,37,51,32
38,38,40,54,36
40,38,41,65,37
47,45,45,70,34
48,50,48,75,25
42,41,35,66,24
38,38,31,57,25
34,34,31,62,28
34,34,31,46,41
38,38,42,39,53
52,52,54,46,62
57,56,54,56,60
53,50,49,53,61
51,45,45,49,58
38,35,26,48,44
30,27,22,34,47
30,29,27,32,55
45,36,30,36,55
40,33,29,31,49
38,35,26,27,44
33,27,21,24,38
27,25,20,22,33
27,25,21,23,32
26,25,20,21,35
25,23,19,22,35
25,22,25,19,35
25,22,32,18,38
24,30,35,20,44
26,30,31,21,35
27,31,24,24,27
25,24,20,26,26
26,25,21,25,26
28,27,24,26,29
44,27,23,33,31
35,28,24,35,35
29,29,29,29,46
29,29,25,30,42
33,30,33,30,58
49,37,35,38,62
54,39,40,47,67
69,58,58,78,67
65,59,47,89,54
57,49,33,91,52
41,38,27,87,61
33,30,33,58,46
31,26,36,40,43
27,25,29,43,49
32,27,29,45,45
41,30,33,41,39
42,31,36,36,44
40,33,42,41,46
46,39,49,44,53
55,51,54,49,57
53,52,42,43,47
46,40,35,36,51
40,39,41,38,47
38,38,40,38,43
39,40,39,36,46
41,48,51,37,51
48,57,53,41,55
51,58,63,50,57
49,56,58,54,55
51,55,56,52,56
55,57,58,54,58
52,53,59,56,57
57,58,58,61,56
66,64,67,68,62
71,66,76,71,75
72,68,77,67,76
73,68,77,70,76
75,68,73,70,77
75,70,71,71,75
75,69,70,79,75
78,71,60,94,66
66,69,63,84,63
65,65,71,73,67
80,69,78,65,77
89,83,90,93,100
92,86,99,102,98
91,89,91,109,104
93,93,86,109,95
100,95,84,104,87
94,85,87,100,94
89,87,85,103,93
103,97,87,99,93
125,114,102,99,122
123,109,115,99,127
114,97,117,109,130
114,100,113,118,120
118,109,110,132,112
123,115,109,135,109
125,115,109,133,114
119,113,118,128,115
122,110,132,134,113
127,118,122,139,118
127,117,118,147,114
124,117,112,152,109
122,115,112,152,107
122,114,110,155,107
128,124,113,148,109
145,139,125,145,125
155,150,147,155,130
160,142,155,156,148
150,119,155,155,150
126,123,135,139,138
128,124,120,125,118
128,122,126,115,115
125,118,124,114,135
126,122,140,120,129
126,124,133,139,133
127,124,140,141,141
129,123,135,150,154
149,152,157,160,235
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
472,499,488,215,500
220,290,332,175,500
240,239,288,152,446
222,246,260,186,367
178,157,162,173,269
143,128,130,144,143
135,138,131,135,163
135,126,124,137,134
127,119,120,147,124
129,123,118,153,125
123,118,114,147,119
120,113,110,189,117
115,106,101,120,112
107,93,101,243,103
104,96,103,118,97
96,86,95,115,96
94,87,91,112,118
110,83,91,112,96
166,85,88,107,96
183,101,96,103,114
256,139,132,106,122
303,152,122,110,180
338,218,111,114,126
348,269,145,136,139
200,303,149,170,196
315,290,171,197,200
367,355,243,226,213
405,483,296,375,312
479,500,399,379,411
483,493,461,456,480
446,479,474,439,497
500,500,500,458,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,492,500,500,500
500,460,500,500,500
500,409,500,500,500
500,379,500,500,500
500,339,500,500,500
500,332,483,500,500
500,342,478,499,488
500,333,471,495,467
500,383,482,500,500
500,456,489,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,500,500,500,500
500,473,500,500,500
470,446,500,489,500
467,434,488,467,500
457,409,453,438,500
463,378,448,436,500
461,343,412,453,500
454,303,412,423,472
433,359,394,400,460
398,320,374,377,439
357,268,354,374,437
322,253,335,348,409
286,220,320,304,373
263,189,269,262,339
230,172,253,252,325
205,161,232,285,322
278,161,203,282,387
500,435,400,385,334
312,245,256,353,174
188,183,196,248,138
154,141,153,169,115
133,125,138,124,108
108,105,105,123,98
90,87,93,109,85
74,79,75,82,70
78,73,69,82,67
128,94,89,97,90
112,99,87,152,93
103,104,96,152,96
106,105,90,134,101
99,99,85,117,95
97,93,81,111,90
91,84,77,110,88
89,77,76,116,86
99,73,74,118,82
93,70,84,124,86
112,75,93,129,77
113,95,96,125,72
108,91,99,105,67
98,86,88,94,66
88,79,86,127,74
86,81,84,139,83
83,79,81,127,82
79,75,74,103,78
74,74,68,83,74
69,74,65,71,73
70,71,66,66,73
65,71,64,69,80
67,66,65,68,71
64,63,60,66,66
57,55,55,60,59
55,52,48,55,50
36,40,34,37,40
35,36,32,28,36
33,34,29,25,33
32,35,27,45,28
34,33,29,27,28
29,29,24,31,27
29,30,26,38,25
30,26,25,57,24
35,28,25,57,25
39,34,27,56,24
37,38,30,59,24
41,41,40,55,25
45,62,41,57,37
39,44,60,55,40
46,77,39,52,35
44,44,43,47,37
39,45,41,44,37
39,43,40,34,45
39,46,54,29,54
45,52,60,33,59
50,52,63,41,62
58,59,73,46,69
63,63,77,53,72
62,67,75,62,69
63,64,73,70,70
66,63,71,64,70
68,65,73,64,74
74,71,74,80,77
78,72,82,72,79
72,67,80,63,84
77,75,71,63,81
89,77,78,68,80
90,79,95,67,86
95,81,93,70,93
91,79,93,69,95
79,78,89,68,89
76,68,79,68,83
69,62,78,72,82
67,63,75,71,82
68,65,71,66,83
74,71,70,66,80
